id,zona,piso,estrato,preciom,areaconst,parquea,banios,habitac,tipo,barrio,longitud,latitud
328,Zona Norte,NA,3,110,60,NA,2,3,Apartamento,lares de comfenalco,-76493,3496
329,Zona Norte,NA,3,79,64,NA,1,3,Apartamento,chiminangos 2 etapa,-76493,3477
330,Zona Norte,5,3,87,54,NA,1,3,Apartamento,chiminangos 2 etapa,-76493,3478
293,Zona Norte,NA,3,165,120,NA,2,2,Casa,villa del prado,-76492,3468
294,Zona Norte,2,3,168,91,NA,2,4,Casa,santa bárbara,-76492,3.47
295,Zona Norte,3,3,350,200,NA,5,4,Casa,parque residencial el,-76492,3467
296,Zona Norte,NA,3,85,54,NA,2,3,Apartamento,villa del prado,-76492,3.47
297,Zona Norte,4,5,320,85,1,2,3,Apartamento,urbanización la flora,-76492,3473
298,Zona Norte,5,3,78,49,NA,1,3,Apartamento,los alcázares,-76492,3488
299,Zona Norte,NA,3,70,46,NA,1,3,Apartamento,los alcázares,-76492,3488
300,Zona Oriente,1,3,110,60,NA,1,3,Apartamento,chiminangos 1 etapa,-76492,3477
301,Zona Sur,4,3,115,57,NA,1,3,Apartamento,bloques del limonar,-76492,3473
254,Zona Norte,2,3,162,120,NA,2,4,Casa,villa del prado,-76491,3468
255,Zona Norte,NA,3,143,61,NA,2,3,Casa,villa del prado,-76491,3468
256,Zona Norte,2,3,205,67,NA,2,6,Casa,urbanización la nueva,-76491,3.45
257,Zona Oriente,NA,3,370,215,1,6,8,casa,urbanización la nueva,-76491,3.45
258,Zona Oriente,NA,3,120,60,1,3,2,casa,siete de agosto,-76491,3442
259,Zona Oriente,2,3,350,153,6,4,6,casa,santa bárbara,-76491,3469
260,Zona Oriente,NA,3,260,170,1,3,6,Casa,la nueva base,-76491,3447
261,Zona Oriente,3,3,310,252,NA,3,9,Casa,la nueva base,-76491,3446
262,Zona Norte,4,3,160,65,1,2,3,Apartamento,villa del sol,-76491,3.47
263,Zona Oriente,1,3,80,60,NA,1,3,Apartamento,villa del lago,-76491,3435
264,Zona Norte,NA,5,550,155,2,4,3,Apartamento,urbanización la flora,-76491,3448
202,Zona Norte,NA,3,204,120,NA,3,4,Casa,villa del prado,-76489,3468
203,Zona Norte,NA,3,220,180,1,3,7,Casa,villa del prado,-76489,3468
204,Zona Norte,NA,3,220,90,NA,2,2,Casa,la rivera ii,-76489,3475
205,Zona Norte,NA,3,235,160,1,1,3,Casa,la rivera ii,-76489,3473
206,Zona Norte,2,3,219,183,NA,2,5,Casa,la rivera,-76489,3475
207,Zona Oriente,NA,3,320,250,5,4,4,Casa,las ceibas,-76489,3455
208,Zona Oriente,3,3,310,252,NA,8,8,Casa,las ceibas,-76489,3.46
209,Zona Oriente,NA,3,220,180,NA,5,9,Casa,ceibas,-76489,3454
210,Zona Norte,NA,3,450,396,2,4,7,Casa,base a√©rea,-76489,3447
211,Zona Oeste,2,6,695,245,3,4,5,Apartamento,santa teresita,-76489,3.48
178,Zona Oriente,NA,3,220,100,1,1,3,casa,la rivera i,-76488,3473
179,Zona Norte,NA,3,185,160,NA,2,5,Casa,la rivera i,-76488,3472
180,Zona Norte,2,3,220,144,NA,4,6,Casa,portada de comfandi,-76488,3468
181,Zona Sur,NA,6,1250,300,2,5,4,Casa,pance,-76488,3.47
182,Zona Norte,NA,3,310,95,NA,4,5,Casa,las ceibas,-76488,3455
183,Zona Norte,NA,5,390,102,2,3,3,Apartamento,urbanización la flora,-76488,3464
184,Zona Sur,NA,4,300,91,NA,1,3,Apartamento,san fernando viejo,-76488,3459
185,Zona Norte,5,4,105,63,NA,1,3,Apartamento,metropolitano del norte,-76488,3479
186,Zona Norte,4,3,88,60,1,1,3,Apartamento,las ceibas,-76488,3453
187,Zona Norte,7,3,125,62,NA,2,3,Apartamento,alamos,-76488,3469
155,Zona Norte,NA,3,140,100,NA,2,3,Casa,villa del prado,-76487,3464
156,Zona Oriente,1,3,195,103,1,2,3,Casa,siete de agosto,-76487,3448
157,Zona Norte,NA,3,180,114,1,2,3,Casa,los guaduales,-76487,3444
158,Zona Oriente,NA,3,200,130,1,2,4,Casa,las ceibas,-76487,3453
159,Zona Norte,NA,3,80,44,NA,1,3,Apartamento,los alcázares,-76487,3477
135,Zona Norte,NA,3,170,150,NA,2,4,Casa,quintas de salomia,-76486,3468
136,Zona Norte,NA,3,335,166,2,3,3,Casa,los guaduales,-76486,3452
137,Zona Oriente,NA,3,290,210,1,3,7,Casa,la ceibas,-76486,3459
124,Zona Norte,NA,3,380,400,1,3,7,Casa,jorge eliecer gaitán,-76485,3473
125,Zona Oeste,NA,6,750,267,3,3,3,Apartamento,la arboleda,-76485,3416
113,Zona Oriente,NA,3,190,275,NA,2,8,Casa,siete de agosto,-76484,3449
114,Zona Oriente,NA,3,160,136,NA,2,4,Casa,alfonso lópez i,-76484,3452
115,Zona Norte,NA,3,99,58,NA,1,3,Apartamento,comfenalco,-76484,3457
116,Zona Norte,1,3,95,55,NA,2,3,Apartamento,brisas de los,-76484,3468
100,Zona Sur,NA,5,320,149,NA,4,4,Casa,ciudad country,-76483,3466
101,Zona Sur,2,6,390,104,2,3,3,Apartamento,pance,-76483,3445
102,Zona Sur,1,5,370,87,2,3,3,Apartamento,ciudad jardín,-76483,3445
87,Zona Sur,NA,4,450,210,NA,3,6,Casa,Colseguros Andes,-76482,3449
88,Zona Norte,NA,3,175,130,NA,3,4,Casa,brisas de los,-76482,3478
89,Zona Norte,NA,5,340,106,2,2,3,Apartamento,la flora,-76482,3435
80,Zona Oriente,NA,3,160,280,NA,4,6,Casa,marroquín iii,-76481,3431
66,Zona Sur,NA,6,738,307,NA,6,6,Casa,ciudad jardín,-76476,3.41513
67,Zona Sur,NA,4,340,224,2,4,5,Casa,el cedro,-76476,3413
58,Zona Norte,NA,5,400,212,NA,2,4,casa,santa mónica residencial,-76473,3418
45,Zona Sur,NA,5,250,84,1,3,4,Casa,valle del lili,-76471,3429
32,Zona Sur,9,4,250,86,1,2,3,Apartamento,valle del lili,-76468,3434
26,Zona Sur,2,4,280,160,2,3,4,Casa,valle del lili,-76467,3.4345
27,Zona Sur,8,5,280,80,1,3,3,Apartamento,valle del lili,-76467,3.4345
28,Zona Sur,8,5,240,80.49,1,2,3,Apartamento,valle del lili,-76467,3.4345
29,Zona Sur,5,4,157,60,NA,2,2,Apartamento,valle del lili,-76467,3435
30,Zona Sur,1,4,165,60,1,2,3,Apartamento,valle del lili,-76467,3.4345
22,Zona Oriente,NA,3,95,120,NA,1,4,Casa,ciudadela del río,-76466,3.43
12,Zona Sur,NA,5,230,70,1,2,2,Apartamento,valle del lili,-76465,3436
13,Zona Sur,NA,5,160,63,NA,2,2,Apartamento,valle del lili,-76465,3436
14,Zona Sur,6,5,200,71,1,2,3,Apartamento,valle del lili,-76465,3436
15,Zona Sur,NA,5,270,76,NA,2,3,Apartamento,valle del lili,-76465,3436
2,Zona Oeste,2,4,1200,800,3,6,7,Casa,miraflores,-76464,3428
3,Zona Sur,3,5,250,86,NA,2,3,Apartamento,multicentro,-76464,3429
4,Zona Sur,NA,6,1280,346,4,6,5,Apartamento,ciudad jardín,-76464,3433
1,Zona Sur,2,6,880,237,2,5,4,Casa,pance,-76463,3.43
5,Zona Sur,2,6,1300,600,4,7,5,Casa,pance,-76.46438,3.43463
6,Zona Sur,3,6,513,160,2,4,4,Casa,pance,-76.46438,3.43463
7,Zona Sur,2,6,870,490,3,6,5,Casa,ciudad jardín,-76.46438,3.43463
8,Zona Sur,5,5,310,82.5,1,2,3,Apartamento,valle del lili,-76.46438,3.43463
9,Zona Sur,9,4,240,80,1,2,3,Apartamento,valle del lili,-76.46438,3.43463
10,Zona Sur,6,6,690,150,2,5,4,Apartamento,pance,-76.46478,3.42783
11,Zona Oeste,4,5,220,92,2,3,3,Apartamento,zona oeste,-76.46498,3.42881
16,Zona Sur,10,4,170,60,NA,2,3,Apartamento,valle del lili,-76.46516,3.43519
17,Zona Sur,NA,6,650,255,2,5,5,Casa,ciudad jardín,-76.46541,3.43312
18,Zona Sur,2,5,290,91,1,3,3,Apartamento,valle del lili,-76.46542,3.43419
19,Zona Sur,3,6,550,136,2,4,4,Apartamento,pance,-76.46554,3.42933
20,Zona Sur,8,5,300,90,2,2,3,Apartamento,ciudad bochalema,-76.46554,3.42933
21,Zona Oriente,NA,3,110,180,1,2,4,casa,ciudad talanga,-76.4657,3.43452
23,Zona Sur,1,6,850,300,4,6,4,Casa,ciudad jardín,-76.46691,3.42334
24,Zona Sur,12,6,580,145,2,5,3,Apartamento,ciudad jardín,-76.46691,3.42334
25,Zona Sur,3,4,226,80,1,2,3,Apartamento,valle del lili,-76.46699,3.43477
31,Zona Norte,2,3,135,56,1,1,3,Apartamento,torres de comfandi,-76.46745,3.40763
33,Zona Sur,1,6,900,330,2,4,4,Casa,pance,-76.46809,3.41664
34,Zona Sur,NA,6,480,94,2,2,2,Apartamento,parcelaciones pance,-76.46809,3.41664
35,Zona Sur,NA,6,570,137,2,5,4,Apartamento,pance,-76.46851,3.42544
36,Zona Sur,3,6,595,146,2,4,4,Apartamento,ciudad jardín,-76.46851,3.42544
37,Zona Sur,4,5,1450,1200,2,6,6,Casa,el ingenio,-76.46862,3.43624
38,Zona Sur,2,6,1500,980,6,5,3,Casa,parcelaciones pance,-76.46878,3.42561
39,Zona Sur,4,6,510,148,2,3,3,Apartamento,pance,-76.46947,3.42527
40,Zona Sur,10,4,195,60,NA,2,2,Apartamento,ciudad bochalema,-76.46947,3.42498
41,Zona Sur,3,4,225,78,1,2,3,Apartamento,valle del lili,-76.46994,3.42718
42,Zona Sur,7,4,255,77,1,2,3,Apartamento,valle del lili,-76.47,3427
43,Zona Sur,3,4,175,59,1,2,2,Apartamento,bochalema,-76.47,3427
44,Zona Sur,6,6,1200,211,2,3,3,Apartamento,pance,-76.47039,3.41435
46,Zona Sur,2,6,550,143,3,3,3,Apartamento,pance,-76.47112,3.42049
47,Zona Sur,2,3,330,163,NA,4,6,Casa,melendez,-76.47123,3.42745
48,Zona Sur,2,5,180,63,1,2,3,Apartamento,ciudad bochalema,-76.47141,3.42066
49,Zona Sur,1,4,275,99,1,2,3,Apartamento,ciudad bochalema,-76.47141,3.42066
50,Zona Sur,1,4,290,98,2,3,3,Apartamento,ciudad bochalema,-76.47141,3.42066
51,Zona Sur,9,4,192,63,1,2,2,Apartamento,ciudad bochalema,-76.47167,3.42366
52,Zona Sur,7,4,210,80,1,2,3,Apartamento,ciudad bochalema,-76.47168,3.42367
53,Zona Sur,2,4,220,75,1,2,3,Apartamento,valle del lili,-76.47209,3.42493
54,Zona Sur,2,6,850,300,4,6,5,Casa,ciudad jardín,-76.47225,3.42115
55,Zona Sur,2,6,1550,358.82,2,6,5,Casa,zona sur,-76.4728,3.42147
56,Zona Sur,2,6,1450,412,4,6,5,Casa,ciudad jardín,-76.4728,3.42147
57,Zona Sur,2,6,1450,930,2,6,5,casa,ciudad jardín,-76.4728,3.42147
59,Zona Sur,3,6,700,280,2,4,4,casa,pance,-76.47355,3.41248
60,Zona Sur,11,6,595,128,2,5,4,Apartamento,pance,-76.47355,3.41248
61,Zona Sur,5,6,315,85,2,2,3,Apartamento,ciudad jardín,-76.47355,3.41248
62,Zona Sur,3,3,130,58,NA,2,2,Apartamento,melendez,-76.47397,3.42529
63,Zona Sur,4,4,185,63,2,2,2,Apartamento,ciudad bochalema,-76.47414,3.41972
64,Zona Sur,2,6,780,263,3,5,3,Casa,zona sur,-76.47543,3.41958
65,Zona Sur,10,5,210,68,1,2,3,Apartamento,valle del lili,-76.47559,3.41268
68,Zona Sur,3,5,590,450,2,4,5,Casa,valle del lili,-76.47678,3.42678
69,Zona Oriente,NA,3,165,80,NA,0,0,Casa,jose manuel marroquín,-76.47766,3.42456
70,Zona Sur,4,3,95,55,NA,2,3,Apartamento,nápoles,-76.47781,3.42581
71,Zona Norte,NA,3,78,54,2,1,3,Apartamento,chiminangos,-76.4782,3.44898
72,Zona Oriente,3,3,250,300,1,5,9,Casa,alfonso lópez,-76.47897,3.45313
73,Zona Oriente,1,3,350,350,NA,3,5,Casa,alfonso lópez,-76.47908,3.46466
74,Zona Oriente,1,3,180,136,NA,1,4,Casa,alfonso lópez,-76.4792,3.4639
75,Zona Sur,3,5,270,118,2,3,4,Apartamento,capri,-76.47922,3.43222
76,Zona Oriente,NA,3,160,69,3,2,4,Casa,alfonso lópez,-76.47967,3.45828
77,Zona Oriente,1,3,190,410,1,2,2,Casa,alfonso lópez,-76.47969,3.45105
78,Zona Oriente,2,3,58,50,1,1,2,Apartamento,alfonso lópez,-76.47978,3.45131
79,Zona Oriente,NA,3,215,154,NA,2,5,Casa,alfonso lópez,-76.48058,3.45203
81,Zona Oriente,NA,3,135,180,1,1,5,Casa,alfonso lópez,-76.48118,3.46091
82,Zona Oriente,1,3,115,111,1,2,4,Apartamento,alfonso lópez,-76.48141,3.45379
83,Zona Oriente,1,3,125,90,2,1,2,Casa,quintas de salomia,-76.48167,3.4708
84,Zona Oriente,NA,3,260,225,1,8,8,Casa,zona oriente,-76.4818,3.43482
85,Zona Oriente,1,3,200,146,1,2,4,Casa,alfonso lópez,-76.4818,3.45955
86,Zona Oriente,NA,3,175,140,NA,2,4,Casa,alfonso lópez,-76.48185,3.45806
90,Zona Oriente,NA,3,240,228,1,2,5,Casa,la floresta,-76.48209,3.44579
91,Zona Oriente,NA,3,280,260,NA,4,5,Casa,alfonso lópez,-76.48227,3.45388
92,Zona Oriente,1,3,155,65,1,2,4,Casa,quintas de salomia,-76.48235,3.46716
93,Zona Oriente,3,4,265,162,1,2,4,Casa,zona oriente,-76.48238,3.46786
94,Zona Norte,2,4,265,162,1,3,4,Casa,zona norte,-76.48238,3.46786
95,Zona Sur,9,4,280,81,1,2,3,Apartamento,valle del lili,-76.48252,3.41795
96,Zona Oriente,2,3,320,225,NA,3,8,Casa,alfonso lópez,-76.48256,3.45615
97,Zona Oriente,3,3,220,450,1,4,7,Casa,alfonso lopez,-76.4826,3.46768
98,Zona Norte,NA,3,120,130,1,2,4,Casa,floralia,-76.48271,3.47055
99,Zona Oriente,1,3,403,384,1,3,5,Casa,alfonso lópez,-76.48295,3.46266
103,Zona Norte,NA,3,380,177,NA,0,0,Casa,gaitan,-76.48302,3.47252
104,Zona Norte,1,3,135,103,1,3,4,Apartamento,calimio norte,-76.48347,3.48626
105,Zona Oriente,1,3,450,162.5,NA,2,0,Casa,alfonso lópez,-76.48356,3.46416
106,Zona Oriente,NA,3,320,162,NA,2,5,Casa,alfonso lópez,-76.48368,3.46204
107,Zona Oriente,NA,3,220,129,1,3,2,Casa,zona oriente,-76.48377,3.45818
108,Zona Norte,1,3,75,54,1,2,3,Apartamento,calimio norte,-76.48381,3.48605
109,Zona Oriente,1,4,350,126,NA,3,3,Casa,alfonso lópez,-76.48383,3.45853
110,Zona Norte,3,3,125,140,1,2,4,Casa,calimio norte,-76.48386,3.48502
111,Zona Norte,NA,4,175,77,1,2,3,Apartamento,urbanización pacara,-76.48395,3.45104
112,Zona Oriente,3,3,350,450,1,4,5,Casa,zona oriente,-76.48399,3.45813
117,Zona Oeste,NA,6,630,133,2,3,3,Apartamento,santa teresita,-76.48426,3.43948
118,Zona Norte,2,3,140,130,1,2,3,Casa,calimio norte,-76.48452,3.4863
119,Zona Sur,10,4,157,61,NA,2,3,Apartamento,valle del lili,-76.48456,3.41787
120,Zona Sur,NA,5,195,68,1,2,2,Apartamento,capri,-76.48456,3.45308
121,Zona Norte,2,3,110,57,1,2,3,Apartamento,puente del comercio,-76.48458,3.46987
122,Zona Norte,1,3,150,93,NA,1,4,Casa,la rivera,-76.48459,3.47624
123,Zona Sur,3,5,290,100,1,3,3,Apartamento,el ingenio,-76.48498,3.41789
126,Zona Norte,1,3,140,102,NA,1,3,Casa,zona norte,-76.48518,3.47178
127,Zona Oriente,NA,3,290,260,2,4,8,Casa,siete de agosto,-76.48519,3.44992
128,Zona Oriente,2,3,85,70,NA,1,3,Casa,alfonso lópez,-76.48521,3.46191
129,Zona Oriente,NA,3,160,136,NA,2,4,Casa,barrio 7de agosto,-76.48543,3.45039
130,Zona Norte,NA,3,180,140,2,2,3,casa,la rivera,-76.4855,3.45862
131,Zona Oriente,NA,3,320,272,2,4,8,casa,siete de agosto,-76.48553,3.44927
132,Zona Norte,2,3,230,82,NA,6,6,casa,la rivera,-76.4857,3.47264
133,Zona Norte,3,3,275,85,1,3,9,casa,la rivera,-76.4857,3.47324
134,Zona Sur,2,4,300,180,1,3,3,Casa,ciudad 2000,-76.48579,3.44465
138,Zona Norte,2,3,180,140,1,3,5,Casa,la rivera,-76.48628,3.47195
139,Zona Oeste,8,3,330,112,1,2,3,Apartamento,zona oeste,-76.48631,3.43012
140,Zona Sur,1,5,420,235,1,4,4,Casa,el limonar,-76.48639,3.46506
141,Zona Norte,NA,3,230,160,NA,2,3,Casa,acopi,-76.48641,3.44956
142,Zona Oriente,5,3,113,63,1,2,3,Apartamento,las ceibas,-76.48641,3.45411
143,Zona Oriente,5,3,113,63,1,2,3,Apartamento,las ceibas,-76.48641,3.4541
144,Zona Oriente,5,3,113,62,1,2,3,Apartamento,la base,-76.48642,3.45423
145,Zona Norte,3,3,155,62,1,2,3,Apartamento,villa del prado,-76.48647,3.46549
146,Zona Norte,1,3,158,65,1,2,3,Apartamento,villa del prado,-76.48647,3.46566
147,Zona Norte,1,3,158,65,1,2,3,Apartamento,villa del prado,-76.48652,3.46596
148,Zona Norte,2,3,155,66,1,2,3,Apartamento,zona norte,-76.48653,3.46607
149,Zona Oriente,1,3,165,90,1,2,3,Casa,las ceibas,-76.4866,3.45499
150,Zona Norte,3,3,159,63,1,2,3,Apartamento,villa del prado,-76.4866,3.46574
151,Zona Sur,9,4,190,77,1,3,3,Apartamento,el refugio,-76.48662,3.44603
152,Zona Oriente,1,3,200,136,1,2,3,Casa,siete de agosto,-76.48667,3.44669
153,Zona Norte,1,3,158,65,1,2,3,Apartamento,villa del prado,-76.48677,3.46566
154,Zona Oriente,3,3,400,163,2,3,3,Casa,alfonso lópez,-76.48684,3.45043
160,Zona Sur,2,4,290,155,1,4,3,Casa,el refugio,-76.48703,3.45681
161,Zona Norte,NA,3,80,54,1,1,3,Apartamento,los alcazares,-76.48705,3.47591
162,Zona Norte,3,3,155,62,1,2,3,Apartamento,villa del prado,-76.48707,3.46684
163,Zona Norte,3,3,159,62,1,2,3,Apartamento,villa del prado,-76.48707,3.46684
164,Zona Norte,3,3,155,62,1,2,3,Apartamento,salomia,-76.48707,3.46684
165,Zona Norte,3,3,155,62,1,2,3,Apartamento,salomia,-76.48707,3.46684
166,Zona Norte,NA,3,160,100,1,2,3,Casa,calibella,-76.48724,3.4624
167,Zona Norte,3,3,155,60,1,2,3,Apartamento,villa del prado,-76.4873,3.46777
168,Zona Oriente,NA,3,125,108,2,2,4,Casa,las ceibas,-76.4874,3.45381
169,Zona Norte,3,3,159,62,1,2,3,Apartamento,zona norte,-76.48742,3.46587
170,Zona Norte,3,3,159,62,1,2,3,Apartamento,villa del prado,-76.4875,3466
171,Zona Norte,2,3,175,250,NA,2,5,Casa,la rivera,-76.48753,3.47195
172,Zona Norte,NA,3,135,64,2,2,3,Apartamento,brisas de los,-76.48768,3.45244
173,Zona Norte,2,3,150,60,NA,2,3,Casa,zona norte,-76.48782,3.46793
174,Zona Norte,2,3,150,60,NA,2,3,Casa,zona norte,-76.48787,3.46791
175,Zona Norte,2,3,150,60,NA,2,3,Casa,zona norte,-76.48788,3.46789
176,Zona Norte,2,3,150,60,NA,2,3,Casa,zona norte,-76.48791,3.46789
177,Zona Oriente,1,3,355,160,3,4,4,casa,las ceibas,-76.48792,3.45616
188,Zona Norte,NA,3,200,146,NA,3,4,Casa,brisas del guabito,-76.48801,3.46546
189,Zona Oriente,3,3,99,60,NA,1,3,Apartamento,las ceibas,-76.48813,3.45589
190,Zona Oriente,4,3,360,420,1,6,9,Casa,las ceibas,-76.48822,3.45936
191,Zona Norte,NA,3,145,95,1,2,3,Casa,el guabito,-76.48833,3.46557
192,Zona Norte,4,5,320,85,1,2,3,Apartamento,la flora,-76.48836,3.46047
193,Zona Sur,4,4,200,110,1,3,4,Apartamento,el refugio,-76.4884,3.48141
194,Zona Oriente,NA,3,260,90,NA,2,6,Casa,las ceibas,-76.48856,3.45496
195,Zona Oriente,3,3,500,474.63,NA,8,9,Casa,las ceibas,-76.48857,3.45659
196,Zona Oeste,3,6,450,149,1,3,2,Apartamento,arboledas,-76.48858,3.46912
197,Zona Sur,1,4,240,100,1,2,3,Apartamento,el refugio,-76.48859,3.4663
198,Zona Norte,6,5,370,83,1,2,2,Apartamento,oasis de comfandi,-76.48875,3.45904
199,Zona Norte,2,3,144,110,NA,2,3,Casa,villa del prado,-76.48888,3.46784
200,Zona Norte,2,3,270,250,NA,4,7,Casa,los guayacanes,-76.48888,3.47423
201,Zona Oriente,NA,3,105,62,1,1,3,Apartamento,las ceibas,-76.48899,3.45279
212,Zona Oriente,1,3,190,117.94,1,1,3,Apartamento,siete de agosto,-76.4891,3.44563
213,Zona Oriente,1,3,105,70,NA,1,3,Casa,villa del lago,-76.48922,3.44351
214,Zona Norte,NA,3,110,65,NA,2,3,Apartamento,guaduales,-76.48922,3.48292
215,Zona Norte,10,4,138,61,NA,2,3,Apartamento,ciudad los álamos,-76.48922,3.47153
216,Zona Oriente,4,3,400,550,1,3,2,Casa,la floresta,-76.4893,3.44576
217,Zona Norte,4,3,120,70,1,2,3,Apartamento,los alcazares,-76.48932,3.47942
218,Zona Oriente,NA,3,199,144,NA,2,5,Casa,primitivo crespo,-76.48933,3.44454
219,Zona Oriente,NA,3,135,126,NA,2,5,Casa,villa del lago,-76.48939,3.44077
220,Zona Norte,2,3,145,75,1,2,3,Apartamento,san vicente,-76.48952,3.49576
221,Zona Sur,4,5,360,99,1,3,2,Apartamento,el ingenio,-76.48953,3.49684
222,Zona Oriente,NA,3,145,110,NA,4,4,Casa,fonaviemcali,-76.48957,3.48533
223,Zona Norte,1,4,132,55,1,2,3,Apartamento,los parques barranquilla,-76.48959,3.47501
224,Zona Norte,NA,3,155,110,1,3,4,Casa,Villa Del Prado,-76.48965,3.46639
225,Zona Norte,NA,3,80,48,1,1,3,Apartamento,la rivera,-76.48969,3.47609
226,Zona Oriente,NA,3,310,250,1,2,3,Casa,las ceibas,-76.48974,3.45531
227,Zona Norte,NA,3,280,100,NA,2,8,Casa,san luis,-76.48982,3.47992
228,Zona Oriente,2,3,150,140,NA,2,3,Apartamento,zona oriente,-76.48987,3.44202
229,Zona Norte,11,5,350,137,2,3,4,Apartamento,Prados Del Norte,-76.48995,3.4977
230,Zona Norte,2,3,162,75,NA,2,3,Casa,villa del prado,-76.48999,3.44882
231,Zona Norte,NA,3,180,138,1,2,5,Casa,la riviera,-76.49,3474
232,Zona Norte,NA,3,245,250,1,3,8,Casa,paso del comercio,-76.49,3493
233,Zona Oriente,3,3,350,250,NA,4,5,Casa,nueva base,-76.49,3447
234,Zona Oriente,3,3,220,150,NA,5,8,Casa,las ceibas,-76.49,3454
235,Zona Oriente,3,3,62,63,NA,1,2,Apartamento,villa del lago,-76.49,3438
236,Zona Oeste,NA,6,1100,377,2,6,5,Casa,zona oeste,-76.49003,3.4494
237,Zona Norte,5,3,128,65,NA,1,2,Apartamento,brisas de los,-76.49006,3.49438
238,Zona Norte,NA,5,430,105,NA,3,3,Apartamento,acopi,-76.49006,3.46819
239,Zona Oeste,2,6,850,240,2,5,5,Casa,santa teresita,-76.49016,3.49415
240,Zona Norte,1,5,320,87,2,2,3,Apartamento,la flora,-76.4902,3.46879
241,Zona Norte,NA,3,140,70,NA,2,3,Casa,brisas de los,-76.49022,3.49374
242,Zona Norte,1,3,130,77,NA,3,3,Casa,villa del prado,-76.4903,3.46829
243,Zona Norte,NA,3,190,435,NA,0,0,Casa,acopi,-76.49032,3.43856
244,Zona Norte,3,3,85,60,1,1,3,Apartamento,chiminangos,-76.49036,3.47683
245,Zona Norte,NA,3,190,90,NA,4,6,Casa,la rivera,-76.49036,3.47367
246,Zona Norte,NA,3,110,62,NA,1,3,Casa,villa del prado,-76.49042,3.46639
247,Zona Norte,1,4,122,65,1,2,3,Apartamento,metropolitano del norte,-76.49043,3.48057
248,Zona Norte,1,3,75,50.64,NA,1,2,Apartamento,chiminangos,-76.49044,3.47682
249,Zona Norte,NA,3,110,100,NA,1,3,Apartamento,chiminangos,-76.49065,3.47723
250,Zona Oriente,2,3,260,156,NA,2,5,Casa,la nueva base,-76.49071,3.44883
251,Zona Norte,3,3,92,53,NA,1,3,Apartamento,los guaduales,-76.49072,3.43988
252,Zona Norte,5,3,110,64,1,1,3,Apartamento,metropolitano del norte,-76.49081,3.48314
253,Zona Sur,3,4,210,80,1,3,3,CASA,primero de mayo,-76.49098,3.47283
265,Zona Oriente,1,3,130,62,NA,1,3,Apartamento,la nueva base,-76.49105,3.44739
266,Zona Oriente,1,3,100,75,NA,1,3,Apartamento,la nueva base,-76.49105,3.44739
267,Zona Oriente,NA,3,80,90,NA,1,3,Casa,villa del lago,-76.49116,3.43816
268,Zona Norte,5,3,135,60,1,2,3,Apartamento,metropolitano del norte,-76.49116,3.48158
269,Zona Norte,NA,3,77,55,NA,1,3,Apartamento,chiminangos,-76.49119,3.47606
270,Zona Norte,NA,3,65,60,NA,1,3,Apartamento,Chiminangos,-76.4913,3.47745
271,Zona Norte,3,3,310,242,NA,3,9,Casa,villa del prado,-76.49133,3.46608
272,Zona Norte,4,3,80,60,NA,1,3,Apartamento,los alcazares,-76.49136,3.48549
273,Zona Norte,NA,3,100,70,1,2,3,Apartamento,metropolitano del norte,-76.49142,3.47963
274,Zona Norte,2,4,180,73,1,2,3,Apartamento,metropolitano del norte,-76.49158,3.4824
275,Zona Oeste,NA,3,85,57,NA,1,3,Apartamento,norte,-76.49159,3.47508
276,Zona Norte,NA,3,70,60,NA,1,3,Apartamento,los alcazares,-76.49159,3.48695
277,Zona Oriente,5,3,87,55,NA,1,3,Apartamento,la nueva base,-76.49171,3.44655
278,Zona Norte,NA,3,95,46,1,1,2,Apartamento,metropolitano del norte,-76.49173,3.48162
279,Zona Norte,NA,3,76,49,1,1,3,Apartamento,los alcazares,-76.49173,3.48801
280,Zona Norte,NA,3,132,90,NA,2,3,Casa,villa del prado,-76.49174,3.46544
281,Zona Norte,2,3,155,90,NA,2,3,Casa,villa del prado,-76.49174,3.46544
282,Zona Norte,2,3,118,115,NA,1,3,Casa,villa del prado,-76.49174,3.46544
283,Zona Norte,NA,3,145,70,NA,2,3,Casa,villa del prado,-76.49174,3.46544
284,Zona Sur,2,5,600,280,2,4,5,Casa,el limonar,-76.49177,3.4466
285,Zona Norte,1,3,96,45,NA,1,3,Apartamento,los alcazares,-76.49178,3.48867
286,Zona Norte,NA,3,135,72,NA,2,3,Apartamento,metropolitano del norte,-76.4918,3.48018
287,Zona Norte,5,3,75,60,NA,1,3,Apartamento,los alcazares,-76.49182,3.48713
288,Zona Norte,4,3,170,130,NA,2,3,Casa,villas de veracruz,-76.49188,3.47324
289,Zona Norte,NA,3,117,120,NA,1,3,Casa,villa del prado,-76.49189,3.46657
290,Zona Sur,8,5,300,86,2,2,2,Apartamento,el refugio,-76.49191,3.44648
291,Zona Norte,3,3,115,57,1,2,3,Apartamento,los alcazares,-76.49197,3.48571
292,Zona Norte,2,3,165,142,NA,4,6,Casa,floralia,-76.49198,3.49341
302,Zona Norte,NA,3,78,44,1,1,3,Apartamento,los alcazares,-76.49205,3489
303,Zona Oriente,NA,3,93,80,1,1,3,Casa,villa del lago,-76.49211,3.43719
304,Zona Norte,2,3,120,120,NA,2,3,Casa,floralia,-76.49224,3.49461
